model,iteration,hyperparameters,target,tp_c,tn_c,fp_c,fn_c,n_instances_c,n_positives_c,n_negatives_c,tp_cw,tn_cw,fp_cw,fn_cw,n_instances_cw,n_positives_cw,n_negatives_cw,precision_c,recall_c,f1_c,accuracy_c,precision_cw,recall_cw,f1_cw,accuracy_cw,auc_c,auc_cw,diff_precision,diff_recall,diff_f1,diff_accuracy,diff_auc,experiment,use_smote
SVC,overall,"{'degree': 3, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",ABU50,208,29,192,15,444,223,221,208,29,192,15,444,223,221,0.52,0.9327354260089686,0.6677367576243981,0.5337837837837838,0.52,0.9327354260089686,0.6677367576243981,0.5337837837837838,0.5317676767676769,0.5317676767676769,0.0,0.0,0.0,0.0,0.0,exp89-ABU50-feature-set2-SMOTE,True
SVC,overall,"{'degree': 4, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",ABU50,204,29,192,19,444,223,221,208,23,198,15,444,223,221,0.5151515151515151,0.9147982062780268,0.6591276252019386,0.5247747747747747,0.5123152709359606,0.9327354260089686,0.6613672496025438,0.5202702702702703,0.5226767676767677,0.5181818181818182,-0.0028362442155545,0.0179372197309417,0.0022396244006052,-0.0045045045045044,-0.0044949494949495,exp89-ABU50-feature-set2-SMOTE,True
SVC,overall,"{'degree': 2, 'random_state': 42, 'C': 0.1, 'kernel': 'poly'}",ABU50,208,29,192,15,444,223,221,208,29,192,15,444,223,221,0.52,0.9327354260089686,0.6677367576243981,0.5337837837837838,0.52,0.9327354260089686,0.6677367576243981,0.5337837837837838,0.5317676767676769,0.5317676767676769,0.0,0.0,0.0,0.0,0.0,exp89-ABU50-feature-set2-SMOTE,True
SVC,overall,"{'degree': 2, 'kernel': 'rbf', 'random_state': 42, 'C': 0.1}",ABU50,192,40,181,31,444,223,221,192,40,181,31,444,223,221,0.514745308310992,0.8609865470852018,0.6442953020134228,0.5225225225225225,0.514745308310992,0.8609865470852018,0.6442953020134228,0.5225225225225225,0.52,0.52,0.0,0.0,0.0,0.0,0.0,exp89-ABU50-feature-set2-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 15, 'weights': 'uniform', 'metric': 'euclidean'}",ABU50,144,116,105,79,444,223,221,140,126,95,83,444,223,221,0.5783132530120482,0.6457399103139013,0.6101694915254238,0.5855855855855856,0.5957446808510638,0.6278026905829597,0.6113537117903931,0.5990990990990991,0.58510101010101,0.5986868686868687,0.0174314278390156,-0.0179372197309416,0.0011842202649693,0.0135135135135134,0.0135858585858587,exp89-ABU50-feature-set2-SMOTE,True
knn_classifier,overall,"{'n_neighbors': 11, 'weights': 'uniform', 'metric': 'euclidean'}",ABU50,137,129,92,86,444,223,221,139,134,87,84,444,223,221,0.5982532751091703,0.6143497757847534,0.6061946902654867,0.5990990990990991,0.6150442477876106,0.6233183856502242,0.6191536748329621,0.6148648648648649,0.5988383838383837,0.6148484848484849,0.0167909726784403,0.0089686098654708,0.0129589845674754,0.0157657657657658,0.0160101010101011,exp89-ABU50-feature-set2-SMOTE,True
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'manhattan', 'n_neighbors': 13}",ABU50,133,141,80,90,444,223,221,145,132,89,78,444,223,221,0.6244131455399061,0.5964125560538116,0.610091743119266,0.6171171171171171,0.6196581196581197,0.6502242152466368,0.6345733041575493,0.6238738738738738,0.616969696969697,0.6237878787878788,-0.0047550258817864,0.0538116591928251,0.0244815610382833,0.0067567567567566,0.0068181818181818,exp89-ABU50-feature-set2-SMOTE,True
knn_classifier,overall,"{'weights': 'uniform', 'metric': 'manhattan', 'n_neighbors': 7}",ABU50,127,134,87,96,444,223,221,132,126,95,91,444,223,221,0.5934579439252337,0.5695067264573991,0.5812356979405034,0.5878378378378378,0.5814977973568282,0.5919282511210763,0.5866666666666667,0.581081081081081,0.5876262626262625,0.581010101010101,-0.0119601465684054,0.0224215246636771,0.0054309687261632,-0.0067567567567567,-0.0066161616161615,exp89-ABU50-feature-set2-SMOTE,True
logistic_regression,overall,"{'penalty': 'l2', 'random_state': 42, 'solver': 'liblinear', 'C': 1}",ABU50,154,130,91,69,444,223,221,158,128,93,65,444,223,221,0.6285714285714286,0.6905829596412556,0.6581196581196581,0.6396396396396397,0.6294820717131474,0.7085201793721974,0.6666666666666666,0.6441441441441441,0.6394949494949496,0.6439393939393939,0.0009106431417188,0.0179372197309417,0.0085470085470085,0.0045045045045044,0.0044444444444443,exp89-ABU50-feature-set2-SMOTE,True
logistic_regression,overall,"{'C': 0.01, 'solver': 'liblinear', 'penalty': 'l1', 'random_state': 42}",ABU50,171,81,140,52,444,223,221,171,81,140,52,444,223,221,0.5498392282958199,0.7668161434977578,0.6404494382022472,0.5675675675675675,0.5498392282958199,0.7668161434977578,0.6404494382022472,0.5675675675675675,0.5662626262626264,0.5662626262626264,0.0,0.0,0.0,0.0,0.0,exp89-ABU50-feature-set2-SMOTE,True
randomForest_classifier,overall,"{'max_features': 0.1, 'max_depth': 5, 'random_state': 42, 'min_samples_split': 2, 'bootstrap': True, 'n_estimators': 10, 'min_samples_leaf': 1}",ABU50,126,135,86,97,444,223,221,128,145,76,95,444,223,221,0.5943396226415094,0.5650224215246636,0.5793103448275861,0.5878378378378378,0.6274509803921569,0.5739910313901345,0.5995316159250585,0.6148648648648649,0.587979797979798,0.615,0.0331113577506474,0.0089686098654708,0.0202212710974724,0.027027027027027,0.0270202020202019,exp89-ABU50-feature-set2-SMOTE,True
randomForest_classifier,overall,"{'max_features': 0.1, 'random_state': 42, 'min_samples_split': 15, 'max_depth': 10, 'min_samples_leaf': 5, 'n_estimators': 10, 'bootstrap': False}",ABU50,126,133,88,97,444,223,221,129,133,88,94,444,223,221,0.5887850467289719,0.5650224215246636,0.5766590389016019,0.5833333333333334,0.5944700460829493,0.57847533632287,0.5863636363636362,0.5900900900900901,0.5831818181818181,0.5900000000000001,0.0056849993539773,0.0134529147982063,0.0097045974620343,0.0067567567567566,0.0068181818181819,exp89-ABU50-feature-set2-SMOTE,True
randomForest_classifier,overall,"{'max_features': 'sqrt', 'random_state': 42, 'n_estimators': 50, 'min_samples_split': 15, 'max_depth': 20, 'bootstrap': True, 'min_samples_leaf': 1}",ABU50,132,122,99,91,444,223,221,131,123,98,92,444,223,221,0.5714285714285714,0.5919282511210763,0.5814977973568282,0.5720720720720721,0.5720524017467249,0.5874439461883408,0.5796460176991151,0.5720720720720721,0.572020202020202,0.5720707070707071,0.0006238303181534,-0.0044843049327354,-0.0018517796577131,0.0,5.0505050505078586e-05,exp89-ABU50-feature-set2-SMOTE,True
randomForest_classifier,overall,"{'max_features': 'sqrt', 'random_state': 42, 'min_samples_leaf': 2, 'min_samples_split': 2, 'max_depth': 10, 'bootstrap': True, 'n_estimators': 100}",ABU50,131,126,95,92,444,223,221,131,123,98,92,444,223,221,0.5796460176991151,0.5874439461883408,0.5835189309576837,0.5788288288288288,0.5720524017467249,0.5874439461883408,0.5796460176991151,0.5720720720720721,0.5788383838383837,0.572020202020202,-0.0075936159523901,0.0,-0.0038729132585686,-0.0067567567567566,-0.0068181818181817,exp89-ABU50-feature-set2-SMOTE,True
randomForest_classifier,overall,"{'min_samples_leaf': 4, 'max_features': 'sqrt', 'random_state': 42, 'min_samples_split': 15, 'max_depth': 10, 'bootstrap': True, 'n_estimators': 10}",ABU50,127,129,92,96,444,223,221,129,130,91,94,444,223,221,0.5799086757990868,0.5695067264573991,0.574660633484163,0.5765765765765766,0.5863636363636363,0.57847533632287,0.582392776523702,0.5833333333333334,0.5768181818181819,0.5832323232323231,0.0064549605645495,0.0089686098654708,0.007732143039539,0.0067567567567567,0.0064141414141412,exp89-ABU50-feature-set2-SMOTE,True
